"ward" "shift" "year" "month" "cr" "tot" "X" "Y"
"19096" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.0685842 38.91269572
"19097" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03749939 38.91409712
"19098" 5 "DAY" 2016 8 "BURGLARY" 1 -76.99089104 38.93106546
"19099" 2 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -77.03196558 38.91593647
"19100" 3 "DAY" 2016 8 "THEFT/OTHER" 1 -77.07769693 38.93738183
"19101" 1 "DAY" 2016 8 "THEFT/OTHER" 1 -77.0246452 38.92073067
"19102" 6 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.00708979 38.87648398
"19103" 6 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02192099 38.91172288
"19104" 7 "DAY" 2016 8 "ASSAULT W/DANGEROUS WEAPON" 1 -76.96099963 38.86288399
"19105" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.04360926 38.90993522
"19106" 5 "DAY" 2016 8 "THEFT/OTHER" 1 -76.97113954 38.91895507
"19107" 3 "DAY" 2016 8 "THEFT/OTHER" 1 -77.05373274 38.92733302
"19108" 5 "DAY" 2016 8 "THEFT/OTHER" 1 -76.9995295 38.91965227
"19109" 1 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.03585745 38.92787137
"19110" 1 "DAY" 2016 8 "ROBBERY" 1 -77.03847367 38.92469961
"19111" 4 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.02923031 38.96614039
"19112" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.06841707 38.90675031
"19113" 5 "DAY" 2016 8 "ROBBERY" 1 -76.97994279 38.90155279
"19114" 8 "DAY" 2016 8 "THEFT/OTHER" 1 -76.97409714 38.87179695
"19115" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99025181 38.88254644
"19116" 5 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.9886152 38.95487416
"19117" 8 "MIDNIGHT" 2016 8 "HOMICIDE" 1 -76.96561411 38.85126457
"19118" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.01618804 38.90075164
"19119" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.98149268 38.88196884
"19120" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.99210651 38.89056404
"19121" 1 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03273285 38.92952081
"19122" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99025181 38.88254644
"19123" 5 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.98201774 38.90221074
"19124" 4 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02533128 38.93681937
"19125" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.05476267 38.90190201
"19126" 4 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.0279594 38.96197889
"19127" 4 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02861968 38.93974631
"19128" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.04060137 38.89434076
"19129" 4 "EVENING" 2016 9 "BURGLARY" 1 -77.02336355 38.95090874
"19130" 5 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.99258776 38.91825575
"19131" 7 "EVENING" 2016 9 "ROBBERY" 1 -76.96174484 38.86984774
"19132" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02731612 38.96945589
"19133" 4 "EVENING" 2013 11 "THEFT/OTHER" 1 -77.01665084 38.95726072
"19134" 1 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02199287 38.92047897
"19135" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03196205 38.90804516
"19136" 5 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.99243735 38.9229761
"19137" 6 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.0131797 38.9037428
"19138" 1 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02294055 38.92700081
"19139" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.0425493 38.91336572
"19140" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03752812 38.90253283
"19141" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.06694834 38.91421908
"19142" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.03326597 38.91038697
"19143" 5 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.98919666 38.92446222
"19144" 7 "EVENING" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93519101 38.89972585
"19145" 6 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.98691849 38.89612174
"19146" 6 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02456127 38.91141607
"19147" 7 "DAY" 2016 9 "THEFT/OTHER" 1 -76.95959449 38.86188358
"19148" 8 "DAY" 2016 9 "ROBBERY" 1 -76.9777696 38.84631288
"19149" 2 "DAY" 2016 9 "THEFT/OTHER" 1 -77.07098905 38.90769466
"19150" 1 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.02239734 38.92326246
"19151" 6 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.99557609 38.88980752
"19152" 2 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.06962681 38.9058848
"19153" 4 "DAY" 2016 9 "THEFT/OTHER" 1 -77.0327373 38.93921374
"19154" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02459355 38.93815276
"19155" 1 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02284809 38.92639727
"19156" 6 "EVENING" 2016 9 "ROBBERY" 1 -76.98691774 38.90020252
"19157" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.05236345 38.90013747
"19158" 3 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.08030551 38.949253
"19159" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03273285 38.92952081
"19160" 7 "DAY" 2016 9 "THEFT/OTHER" 1 -76.96778129 38.87377723
"19161" 7 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.95290537 38.90641854
"19162" 5 "DAY" 2016 9 "THEFT/OTHER" 1 -76.98329618 38.9074718
"19163" 5 "DAY" 2016 9 "THEFT/OTHER" 1 -77.01423098 38.91454368
"19164" 6 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.98928164 38.89612198
"19165" 8 "DAY" 2016 9 "THEFT/OTHER" 1 -76.97558394 38.87105858
"19166" 3 "DAY" 2016 9 "THEFT/OTHER" 1 -77.08241088 38.95426013
"19167" 2 "DAY" 2016 9 "THEFT/OTHER" 1 -77.03326504 38.90838711
"19168" 1 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02498908 38.91483014
"19169" 6 "DAY" 2016 9 "THEFT/OTHER" 1 -76.9883136 38.89449137
"19170" 5 "DAY" 2016 8 "THEFT/OTHER" 1 -76.99031586 38.92015634
"19171" 3 "DAY" 2016 9 "THEFT/OTHER" 1 -77.08815052 38.95892223
"19172" 6 "DAY" 2016 9 "ROBBERY" 1 -77.01063131 38.90021178
"19173" 1 "EVENING" 2016 9 "ROBBERY" 1 -77.03800386 38.93034797
"19174" 1 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.02239734 38.92326246
"19175" 5 "DAY" 2016 8 "THEFT/OTHER" 1 -76.99144322 38.94286637
"19176" 5 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.9931524 38.92221944
"19177" 6 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.01063131 38.90021178
"19178" 6 "MIDNIGHT" 2016 9 "HOMICIDE" 1 -76.98167267 38.89915685
"19179" 1 "MIDNIGHT" 2016 9 "BURGLARY" 1 -77.03409274 38.92743049
"19180" 6 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.98077737 38.88472529
"19181" 2 "EVENING" 2016 9 "ROBBERY" 1 -77.02651707 38.8998219
"19182" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02766079 38.96554623
"19183" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02092518 38.89734573
"19184" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03764726 38.93211372
"19185" 5 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.97417918 38.89984908
"19186" 8 "MIDNIGHT" 2016 9 "ROBBERY" 1 -76.98155946 38.84653875
"19187" 7 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.95290537 38.90641854
"19188" 6 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.00907288 38.88353741
"19189" 5 "EVENING" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.97441585 38.91495613
"19190" 1 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -77.03028855 38.93113395
"19191" 5 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98192589 38.90074236
"19192" 2 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -77.02191847 38.90355231
"19193" 4 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.02533128 38.93681937
"19194" 8 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.00175264 38.8216318
"19195" 4 "MIDNIGHT" 2016 9 "ROBBERY" 1 -77.03492849 38.96199503
"19196" 5 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98425433 38.90196783
"19197" 2 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -77.04630952 38.91540918
"19198" 8 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.9701021 38.86304883
"19199" 7 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -76.97284004 38.87448117
"19200" 7 "MIDNIGHT" 2016 9 "ROBBERY" 1 -76.96746919 38.8758761
"19201" 1 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.02317171 38.92858623
"19202" 7 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -76.97284004 38.87448117
"19203" 1 "DAY" 2016 9 "THEFT/OTHER" 1 -77.03182223 38.93060205
"19204" 3 "DAY" 2016 9 "BURGLARY" 1 -77.11093182 38.933004
"19205" 8 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.00360707 38.82999162
"19206" 8 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.97707163 38.86748255
"19207" 8 "EVENING" 2016 8 "BURGLARY" 1 -76.97614473 38.84814127
"19208" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02092231 38.88757165
"19209" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.00093577 38.87752917
"19210" 4 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.01263568 38.95659461
"19211" 3 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.07108633 38.95903294
"19212" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.02962884 38.8978303
"19213" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.03509479 38.92481778
"19214" 3 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.10928579 38.92760957
"19215" 6 "DAY" 2016 9 "THEFT/OTHER" 1 -77.00022125 38.87929481
"19216" 6 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.97623359 38.89266084
"19217" 5 "DAY" 2016 9 "THEFT/OTHER" 1 -76.97419011 38.90149761
"19218" 8 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.00482821 38.83515342
"19219" 8 "DAY" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.98947117 38.86163786
"19220" 7 "DAY" 2016 9 "BURGLARY" 1 -76.94733415 38.89431793
"19221" 7 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.92814331 38.88081315
"19222" 1 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.04081378 38.92309533
"19223" 7 "DAY" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93073242 38.88496758
"19224" 1 "DAY" 2016 9 "THEFT/OTHER" 1 -77.03195527 38.91864798
"19225" 8 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.99696173 38.83199151
"19226" 5 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.97864116 38.93644182
"19227" 6 "DAY" 2016 9 "THEFT/OTHER" 1 -76.99898784 38.89733859
"19228" 2 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.03196558 38.91593647
"19229" 6 "DAY" 2016 9 "THEFT/OTHER" 1 -77.01063131 38.90021178
"19230" 5 "DAY" 2016 9 "THEFT/OTHER" 1 -76.97994279 38.90155279
"19231" 2 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.04008055 38.91113252
"19232" 6 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.99731681 38.88427642
"19233" 1 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02619548 38.93448603
"19234" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.07583506 38.96534475
"19235" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.01284249 38.95176616
"19236" 8 "MIDNIGHT" 2016 9 "HOMICIDE" 1 -76.9884354 38.85417879
"19237" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.04257929 38.90565456
"19238" 1 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.02988706 38.93633185
"19239" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.00170984 38.95780239
"19240" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03326563 38.90965729
"19241" 3 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.05808284 38.93483207
"19242" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.04880825 38.91039052
"19243" 7 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.96584019 38.86031811
"19244" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03904985 38.92391569
"19245" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02731612 38.96945589
"19246" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -76.98820084 38.87924017
"19247" 3 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.07108883 38.96153724
"19248" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -76.98294135 38.89667073
"19249" 6 "DAY" 2016 8 "THEFT/OTHER" 1 -77.01136272 38.90417143
"19250" 8 "DAY" 2016 8 "ROBBERY" 1 -77.00889252 38.82360433
"19251" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.04360926 38.90993522
"19252" 5 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.00204346 38.92396724
"19253" 7 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.95197013 38.89132915
"19254" 6 "DAY" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.02142501 38.91112842
"19255" 5 "DAY" 2016 8 "ROBBERY" 1 -76.99372983 38.91266164
"19256" 2 "DAY" 2016 8 "BURGLARY" 1 -77.03260979 38.91261221
"19257" 2 "DAY" 2016 8 "THEFT/OTHER" 1 -77.03279574 38.90253056
"19258" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.04007151 38.91557363
"19259" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.04785532 38.9164265
"19260" 6 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -76.99321294 38.89201445
"19261" 7 "DAY" 2016 8 "THEFT/OTHER" 1 -76.96643278 38.87421826
"19262" 4 "DAY" 2016 8 "ROBBERY" 1 -77.02972568 38.9365661
"19263" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02911275 38.93258459
"19264" 5 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.99112134 38.9340202
"19265" 2 "DAY" 2016 8 "THEFT F/AUTO" 1 -77.0239831 38.90644358
"19266" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.08530189 38.95991525
"19267" 1 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.02331042 38.92953207
"19268" 7 "EVENING" 2016 9 "ROBBERY" 1 -76.93752007 38.91246493
"19269" 3 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.07359609 38.96491378
"19270" 5 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.99112134 38.9340202
"19271" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02192194 38.91483076
"19272" 7 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.94721173 38.90397484
"19273" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.06399993 38.90515834
"19274" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.0425493 38.91336572
"19275" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02499739 38.90565064
"19276" 3 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.08459644 38.9585375
"19277" 7 "EVENING" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.95838423 38.88241331
"19278" 6 "EVENING" 2016 9 "THEFT/OTHER" 1 -76.9949889 38.88027662
"19279" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.02379593 38.9329191
"19280" 2 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -77.02755503 38.90092968
"19281" 6 "MIDNIGHT" 2016 9 "ROBBERY" 1 -76.99026121 38.89813093
"19282" 2 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.02756011 38.91409088
"19283" 1 "MIDNIGHT" 2016 9 "ROBBERY" 1 -77.01928168 38.91572305
"19284" 2 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.03079299 38.90252876
"19285" 7 "MIDNIGHT" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.9509779 38.89267999
"19286" 7 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -76.9476552 38.89666025
"19287" 2 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -77.04361952 38.90993314
"19288" 7 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.93080774 38.8786077
"19289" 6 "MIDNIGHT" 2016 9 "ROBBERY" 1 -76.99089776 38.87840263
"19290" 2 "MIDNIGHT" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.0500435 38.91261505
"19291" 4 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.03638551 38.96827334
"19292" 4 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.06293862 38.96976644
"19293" 4 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.06293862 38.96976644
"19294" 4 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.06449645 38.96976559
"19295" 5 "DAY" 2016 9 "BURGLARY" 1 -77.005641 38.91812072
"19296" 1 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.03329314 38.9191881
"19297" 7 "DAY" 2016 9 "THEFT/OTHER" 1 -76.97284004 38.87448117
"19298" 7 "DAY" 2016 9 "THEFT/OTHER" 1 -76.9369664 38.89966377
"19299" 3 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.08246485 38.9610253
"19300" 5 "DAY" 2016 9 "THEFT/OTHER" 1 -76.96763215 38.923125
"19301" 7 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.94721173 38.90397484
"19302" 6 "DAY" 2016 9 "THEFT/OTHER" 1 -77.00586812 38.87556519
"19303" 1 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -77.04088342 38.92387002
"19304" 2 "EVENING" 2016 2 "THEFT/OTHER" 1 -77.0455933 38.91334655
"19305" 8 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.01118511 38.82954972
"19306" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.00351877 38.90783328
"19307" 2 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.03391341 38.91409822
"19308" 4 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02765611 38.95349318
"19309" 4 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02766079 38.96554623
"19310" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.99844585 38.90595058
"19311" 5 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.98848197 38.92259743
"19312" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.08815052 38.95892223
"19313" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.00057869 38.89956366
"19314" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02651615 38.8973536
"19315" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.97507927 38.89730891
"19316" 2 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.03557897 38.90135992
"19317" 1 "MIDNIGHT" 2016 8 "THEFT F/AUTO" 1 -77.0413088 38.92161779
"19318" 2 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.04174288 38.89487185
"19319" 3 "DAY" 2016 9 "THEFT/OTHER" 1 -77.08530189 38.95991525
"19320" 7 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.92894304 38.8878672
"19321" 6 "DAY" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.98039293 38.89961607
"19322" 7 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.93140351 38.88226546
"19323" 5 "DAY" 2016 9 "THEFT F/AUTO" 1 -76.97944572 38.90621002
"19324" 5 "DAY" 2016 9 "THEFT F/AUTO" 1 -77.00278113 38.91407608
"19325" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.06693977 38.90509363
"19326" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.01971222 38.92983902
"19327" 6 "EVENING" 2016 9 "MOTOR VEHICLE THEFT" 1 -76.99844585 38.90595058
"19328" 8 "EVENING" 2016 9 "ROBBERY" 1 -76.98152239 38.85624083
"19329" 8 "EVENING" 2016 9 "BURGLARY" 1 -76.99751452 38.83321668
"19330" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.04059996 38.93237397
"19331" 6 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.01063131 38.90021178
"19332" 8 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.9897371 38.85520587
"19333" 2 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.02091496 38.90181388
"19334" 2 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.06399993 38.90515834
"19335" 8 "DAY" 2016 9 "THEFT/OTHER" 1 -76.97484349 38.84672667
"19336" 4 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03273644 38.93734902
"19337" 5 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.00204315 38.91297708
"19338" 7 "EVENING" 2016 9 "THEFT F/AUTO" 1 -76.96391848 38.85550703
"19339" 4 "EVENING" 2016 9 "THEFT F/AUTO" 1 -77.03452722 38.94347415
"19340" 1 "EVENING" 2016 9 "THEFT/OTHER" 1 -77.03086144 38.92243177
"19341" 6 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.97899925 38.89544495
"19342" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99025181 38.88254644
"19343" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99731621 38.90020323
"19344" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.0400689 38.9314463
"19345" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.96793061 38.87486729
"19346" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.08530189 38.95991525
"19347" 8 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.99959915 38.83692819
"19348" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.07994689 38.94836142
"19349" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.05549959 38.930368
"19350" 8 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.96569333 38.85421936
"19351" 8 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.99632791 38.83939645
"19352" 7 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -76.92922886 38.90183936
"19353" 5 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -76.96478966 38.93453771
"19354" 8 "MIDNIGHT" 2016 9 "ASSAULT W/DANGEROUS WEAPON" 1 -77.00809919 38.83467579
"19355" 4 "MIDNIGHT" 2016 9 "MOTOR VEHICLE THEFT" 1 -77.03273688 38.93829489
"19356" 4 "MIDNIGHT" 2016 9 "THEFT F/AUTO" 1 -77.0301154 38.98539977
"19357" 1 "MIDNIGHT" 2016 9 "THEFT/OTHER" 1 -77.03182223 38.93060205
"19358" 8 "DAY" 2016 8 "THEFT F/AUTO" 1 -76.99183662 38.83163093
"19359" 5 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.98032633 38.9320911
"19360" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04749907 38.91824633
"19361" 1 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03273285 38.92952081
"19362" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.08113003 38.92363281
"19363" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.02651085 38.89735568
"19364" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99025181 38.88254644
"19365" 5 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.01216687 38.91371515
"19366" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.97879101 38.89795825
"19367" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04418105 38.90253338
"19368" 1 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.03527367 38.93673572
"19369" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.95569256 38.87393542
"19370" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.92295558 38.90348392
"19371" 6 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02397376 38.91297464
"19372" 3 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.07003279 38.95536721
"19373" 8 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.00277833 38.84224314
"19374" 7 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.9337718 38.90107631
"19375" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04775321 38.90169789
"19376" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.01063131 38.90021178
"19377" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.9973283 38.88514123
"19378" 2 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.04487842 38.91334683
"19379" 6 "EVENING" 2016 8 "THEFT/OTHER" 1 -77.00648154 38.8968889
"19380" 1 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02885825 38.93069291
"19381" 6 "EVENING" 2016 8 "BURGLARY" 1 -76.99951807 38.90468942
"19382" 1 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.02192194 38.91483076
"19383" 7 "EVENING" 2016 8 "MOTOR VEHICLE THEFT" 1 -76.94091142 38.89678315
"19384" 7 "MIDNIGHT" 2016 8 "THEFT/OTHER" 1 -76.92295558 38.90348392
"19385" 1 "EVENING" 2016 7 "THEFT/OTHER" 1 -77.04324881 38.92604018
"19386" 4 "EVENING" 2016 8 "THEFT F/AUTO" 1 -77.02491632 38.93761219
"19387" 1 "MIDNIGHT" 2016 8 "MOTOR VEHICLE THEFT" 1 -77.02849283 38.92769602
"19388" 5 "EVENING" 2016 8 "THEFT/OTHER" 1 -76.99376364 38.9215889
"19389" 5 "EVENING" 2016 8 "THEFT F/AUTO" 1 -76.9733984 38.92236976
